stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:32002307,combiTramBus,2018-01-01T12:00:00Z,Mauritskade,Parkstraat,"Den Haag",,adapted,NL:Q:32002313,Mauritskade,regular,available,80963,455647,0,,N,,N,,,langshalte,5.00,,,,false,false,false,false,false,false,0.01,4.40,2.40,5.00,1.80,false,false,false,,1.80,0.12,true,false,L03,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-01-08T15:04:38Z,2015-05-03T22:07:27Z,2018-01-08T15:04:38Z
NL:S:32002505,onstreetBus,2018-01-01T12:00:00Z,Barnsteenhorst,Diamanthorst,"Den Haag",,adapted,NL:Q:32002505,Barnsteenhorst,regular,available,84347,456732,0,,Y,,Y,,,langshalte,17.00,,,,true,false,true,true,true,false,0.18,4.80,4.80,17.00,1.80,false,true,false,,2.70,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:04:39Z,2015-05-03T22:07:27Z,2018-11-28T17:07:48Z
NL:S:32002505,onstreetBus,2018-01-01T12:00:00Z,Barnsteenhorst,Diamanthorst,"Den Haag",,adapted,NL:Q:32002506,Barnsteenhorst,regular,available,84333,456738,0,,Y,,Y,,,langshalte,21.00,,,,true,false,true,true,true,false,0.18,4.50,4.50,21.00,1.10,false,true,false,,2.70,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:04:39Z,2015-05-03T22:07:27Z,2018-11-28T17:11:19Z
NL:S:32002521,combiTramBus,2018-01-01T12:00:00Z,Margarethaland,Hendrinaland,"Den Haag",,adapted,NL:Q:32002521,Margarethaland,regular,available,84956,456470,0,,Y,,N,,,langshalte,17.00,,,,true,false,true,false,false,true,0.18,0.90,0.80,7.00,1.10,false,true,false,,1.80,0.10,true,false,L03,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-01-08T15:04:41Z,2015-05-03T22:07:27Z,2018-11-28T17:09:50Z
NL:S:32002521,combiTramBus,2018-01-01T12:00:00Z,Margarethaland,Hofzichtlaan,"Den Haag",,adapted,NL:Q:32002522,Margarethaland,regular,available,84998,456451,0,,Y,,Y,,,semi-haltehaven,15.00,2.50,16.00,,true,false,true,false,false,false,0.18,4.40,4.40,15.00,1.20,false,false,false,,2.50,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:04:41Z,2015-05-03T22:07:27Z,2018-01-08T15:04:41Z
NL:S:32002521,combiTramBus,2018-01-01T12:00:00Z,Margarethaland,Hofzichtlaan,"Den Haag",,adapted,NL:Q:32002523,Margarethaland,regular,available,84989,456441,0,,N,Y,,,,langshalte,3.00,,,,true,false,false,false,false,false,0.25,1.50,2.40,30.00,2.00,false,false,true,2.00,2.00,0.25,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:41Z,2015-05-03T22:07:27Z,2018-01-08T15:04:41Z
NL:S:32002521,combiTramBus,2018-01-01T12:00:00Z,Margarethaland,Finnenburg,"Den Haag",,adapted,NL:Q:32002524,Margarethaland,regular,available,85002,456417,0,,N,Y,,,,langshalte,3.00,,,,true,false,false,false,false,false,0.25,3.00,2.50,36.00,1.20,false,false,false,,2.00,0.00,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:41Z,2015-05-03T22:07:27Z,2018-01-08T15:04:41Z
NL:S:32002631,onstreetBus,2018-01-01T12:00:00Z,"Prins Clauslaan",Theresiastraat,"Den Haag",,adapted,NL:Q:32002631,"Prins Clauslaan",regular,available,82511,455475,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,4.00,4.00,16.00,1.00,true,false,false,,4.00,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:04:46Z,2015-05-03T22:07:27Z,2018-11-28T17:11:28Z
NL:S:32002631,onstreetBus,2018-01-01T12:00:00Z,"Prins Clauslaan",Adelheidstraat,"Den Haag",,adapted,NL:Q:32002632,"Prins Clauslaan",regular,available,82595,455542,0,,Y,,Y,,,langshalte,13.00,,,,true,false,true,false,false,false,0.18,7.00,2.40,13.00,3.00,false,false,false,,3.00,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:04:47Z,2015-05-03T22:07:27Z,2018-11-28T17:08:05Z
NL:S:32002647,onstreetTram,2018-01-01T12:00:00Z,Oostinje,"De Carpentierstraat","Den Haag",,adapted,NL:Q:32002647,Oostinje,regular,available,83098,455578,0,,N,Y,,,,langshalte,75.00,,,,true,false,false,false,false,false,0.25,3.30,3.30,75.00,1.40,false,false,false,,1.20,0.25,true,true,L03,true,true,true,true,false,true,true,true,false,4,false,0,true,false,false,,2018-01-08T15:04:49Z,2015-05-03T22:07:27Z,2018-11-28T17:12:10Z
NL:S:32002647,onstreetTram,2018-01-01T12:00:00Z,Oostinje,"Juliana van Stolberglaan","Den Haag",,adapted,NL:Q:32002648,Oostinje,regular,available,83166,455598,0,,N,Y,,,,langshalte,75.00,,,,true,false,false,false,false,false,0.25,3.30,3.30,75.00,1.20,false,false,false,,1.00,0.25,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:49Z,2015-05-03T22:07:27Z,2018-11-28T17:08:35Z
NL:S:32002651,combiTramBus,2018-01-01T12:00:00Z,Stuyvesantplein,Stuyvesantplein,"Den Haag",,adapted,NL:Q:32002651,Stuyvesantplein,regular,available,83426,455665,0,,Y,N,,,,langshalte,29.00,,,,false,false,true,false,false,true,0.10,1.00,1.10,29.00,0.40,true,false,false,,1.10,0.00,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:49Z,2015-05-03T22:07:27Z,2018-01-08T15:04:49Z
NL:S:32002651,combiTramBus,2018-01-01T12:00:00Z,Stuyvesantplein,"Juliana van Stolberglaan","Den Haag",,adapted,NL:Q:32002652,Stuyvesantplein,regular,available,83408,455639,0,,N,N,,,,langshalte,3.00,,,,false,false,false,false,false,false,0.25,1.20,1.20,30.00,0.85,false,false,false,,1.20,0.25,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:50Z,2015-05-03T22:07:27Z,2018-11-28T17:08:52Z
NL:S:32002651,combiTramBus,2018-01-01T12:00:00Z,Stuyvesantplein,"Juliana van Stolberglaan","Den Haag",,adapted,NL:Q:32002665,Stuyvesantplein,regular,available,83426,455631,0,,N,,N,,,langshalte,10.00,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,true,false,false,,2018-01-08T15:04:51Z,2015-05-03T22:07:27Z,2018-01-08T15:04:51Z
NL:S:32002698,onstreetTram,2018-11-15T01:00:00Z,"Station Laan van NOI","Anna van Hannoverstraat","Den Haag",,adapted,NL:Q:32002698,"Station Laan van NOI",calamity,available,83490,455125,0,,N,Y,,,,langshalte,6.00,,,,true,false,false,false,false,false,0.44,3.40,3.40,60.00,1.40,false,false,true,3.00,2.70,0.25,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-20T10:14:31Z,2015-05-03T22:07:27Z,2018-11-20T10:14:31Z
NL:S:32002805,onstreetTram,2018-01-01T12:00:00Z,Buitenhof,"Lange Vijverberg","Den Haag",,adapted,NL:Q:32002805,Buitenhof,regular,available,81187,455218,0,,N,N,,,,langshalte,28.00,,,,false,false,false,false,false,true,0.12,0.80,0.80,28.00,0.70,false,false,false,,0.80,0.00,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:55Z,2015-05-03T22:07:27Z,2018-11-28T17:11:40Z
NL:S:32002805,onstreetTram,2018-01-01T12:00:00Z,Buitenhof,"Lange Vijverberg","Den Haag",,adapted,NL:Q:32002806,Buitenhof,regular,available,81210,455231,0,,N,N,,,,langshalte,24.00,,,,false,false,false,false,false,false,0.12,1.60,1.60,24.00,0.90,false,false,false,,0.50,0.00,true,false,L03,true,false,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-01-08T15:04:55Z,2015-05-03T22:07:27Z,2018-11-28T17:08:04Z
NL:S:32002818,onstreetTram,2018-01-01T12:00:00Z,Gravenstraat,Achterom,"Den Haag",,adapted,NL:Q:32002818,Gravenstraat,regular,available,81119,454982,0,,N,Y,,,,langshalte,36.00,,,,false,false,false,false,false,true,0.18,3.00,3.00,36.00,2.70,false,false,false,,2.70,0.00,true,true,L03,false,false,true,false,false,true,false,false,true,,false,0,true,false,false,,2018-01-08T15:04:56Z,2015-05-03T22:07:27Z,2018-11-28T17:12:19Z
