stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:30007002,onstreetTram,2018-11-15T10:23:06Z,"Van Baerlestraat","Paulus Potterstraat",Amsterdam,,adapted,NL:Q:30007322,"Van Baerlestraat",regular,available,120427,485736,0,"Paulus Potterstraat",Y,N,,,,langshalte,99.00,,,,false,false,true,true,true,true,0.16,1.34,2.36,55.00,1.34,true,true,true,2.00,1.80,0.09,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-15T15:46:13Z,2015-05-03T22:08:58Z,2018-11-15T15:46:13Z
NL:S:30007044,onstreetBus,2018-11-15T10:23:06Z,Haarlemmermeerstraat,Haarlemmermeerstraat,Amsterdam,,adapted,NL:Q:30007044,Haarlemmermeerstraat,regular,available,118433,485406,0,Haarlemmermeerstraat,Y,,N,,,haltehaven,24.00,3.00,18.00,17.00,true,false,true,true,true,true,0.20,3.40,3.40,18.50,2.70,true,true,false,,,0.00,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-15T15:46:14Z,2015-05-03T22:08:58Z,2018-11-15T15:46:14Z
NL:S:30007044,onstreetBus,2018-11-15T10:23:06Z,Haarlemmermeerstraat,Haarlemmermeerstraat,Amsterdam,,adapted,NL:Q:30007045,Haarlemmermeerstraat,regular,available,118415,485392,0,Haarlemmermeerstraat,Y,,N,,,haltehaven,21.00,3.30,28.00,17.00,true,false,true,true,true,true,0.20,2.70,4.30,18.00,2.30,true,true,false,,,0.00,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-15T15:46:14Z,2015-05-03T22:08:58Z,2018-11-15T15:46:14Z
NL:S:30007065,combiTramBus,2018-11-15T10:23:00Z,Valeriusplein,"Cornelis Krusemanstraat",Amsterdam,,adapted,NL:Q:30007065,Valeriusplein,regular,available,119364,484986,0,"Cornelis Krusemanstraat",N,N,N,,,langshalte,50.00,,0.01,,false,false,false,false,false,true,0.10,1.15,1.65,0.01,1.15,false,false,false,,,0.10,true,false,,false,false,true,false,false,true,false,true,false,,true,10,true,false,false,,2018-11-15T16:47:44Z,2015-05-03T22:08:58Z,2018-11-15T16:47:44Z
NL:S:30007065,combiTramBus,2018-11-15T10:23:00Z,Valeriusplein,"De Lairessestraat",Amsterdam,,adapted,NL:Q:30007066,Valeriusplein,regular,available,119426,485017,0,"De Lairessestraat",N,N,N,,,langshalte,50.00,,0.01,,false,false,false,false,false,true,0.10,1.10,1.65,0.01,1.10,false,false,false,,,0.10,true,false,,false,false,true,false,false,true,false,true,false,,false,0,true,false,false,,2018-11-15T16:47:44Z,2015-05-03T22:08:58Z,2018-11-15T16:47:44Z
NL:S:30007073,combiTramBus,2018-11-15T10:23:00Z,"Jacob Obrechtstraat","De Lairessestraat",Amsterdam,,adapted,NL:Q:30007073,"Jacob Obrechtstraat",regular,available,120175,485325,0,"De Lairessestraat",N,N,N,,,langshalte,49.00,,0.01,,false,false,false,false,false,true,0.02,1.20,1.85,0.01,1.20,false,false,false,,,0.00,true,false,,false,false,true,false,false,true,false,true,false,,false,0,true,false,false,,2018-11-15T16:47:44Z,2015-05-03T22:08:58Z,2018-11-15T16:47:44Z
NL:S:30007073,combiTramBus,2018-11-15T10:23:00Z,"Jacob Obrechtstraat","De Lairessestraat",Amsterdam,,adapted,NL:Q:30007074,"Jacob Obrechtstraat",regular,available,120210,485347,0,"De Lairessestraat",N,N,N,,,langshalte,49.00,,0.01,,false,false,false,false,false,true,0.02,1.20,1.65,0.01,1.20,false,false,false,,,0.07,true,false,,false,false,true,false,false,true,false,true,false,,true,20,true,false,false,,2018-11-15T16:47:45Z,2015-05-03T22:08:58Z,2018-11-15T16:47:44Z
NL:S:30007091,onstreetTram,2018-11-15T10:23:06Z,Minervaplein,Minervaplein,Amsterdam,,adapted,NL:Q:30007091,Minervaplein,regular,available,119966,484444,0,Minervaplein,N,N,,,,langshalte,58.00,,,,true,false,false,false,false,false,0.19,2.60,2.60,46.00,0.90,false,false,true,2.40,2.60,0.07,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-15T15:46:14Z,2015-05-03T22:08:58Z,2018-11-15T15:46:14Z
NL:S:30007091,onstreetTram,2018-11-15T10:23:06Z,Minervaplein,Minervaplein,Amsterdam,,adapted,NL:Q:30007094,Minervaplein,regular,available,119893,484432,0,Minervaplein,N,N,,,,langshalte,59.00,,,,true,false,false,false,false,true,0.20,2.70,2.70,50.00,1.10,false,false,true,2.40,2.40,0.10,true,false,L03,true,true,true,true,false,true,true,true,false,,false,0,true,false,false,,2018-11-15T15:46:15Z,2015-05-03T22:08:58Z,2018-11-15T15:46:15Z
NL:S:30007121,combiTramBus,2018-11-15T10:23:00Z,"Olympisch Stadion",Stadionplein,Amsterdam,,adapted,NL:Q:30007121,"Olympisch Stadion",regular,available,118870,484120,0,Stadionplein,N,Y,Y,,,langshalte,76.00,,,,true,false,false,false,false,false,0.20,3.00,3.20,63.00,1.40,false,false,false,,3.00,0.25,true,true,L03,true,true,true,true,false,true,true,true,true,6,false,0,true,false,false,,2018-11-15T16:47:45Z,2015-05-03T22:08:58Z,2018-11-15T16:47:45Z
NL:S:30007121,combiTramBus,2018-11-15T10:23:00Z,"Olympisch Stadion",Stadionplein,Amsterdam,,adapted,NL:Q:30007202,"Olympisch Stadion",regular,available,118857,484145,0,Stadionplein,N,Y,Y,,,langshalte,70.00,,,,true,false,false,false,false,false,0.20,2.10,2.10,69.00,1.60,false,false,true,2.00,2.10,0.12,true,true,L03,true,true,true,true,false,true,true,true,true,6,false,0,true,false,false,,2018-11-15T16:47:46Z,2015-05-03T22:08:58Z,2018-11-15T16:47:45Z
