stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:64118390,onstreetBus,2018-01-13T00:00:00Z,Landforum,Graslinnen,Eindhoven,,adapted,NL:Q:64118400,Landforum,regular,available,157046,382874,0,,Y,,Y,,,langshalte,15.00,,,,true,false,true,false,false,true,0.18,3.30,3.30,15.00,1.50,false,true,false,,1.80,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:24:09Z,2015-05-03T22:06:42Z,2018-11-28T16:55:28Z
NL:S:64118470,onstreetBus,2018-01-13T00:00:00Z,Meerrijk,Grasdreef,Eindhoven,,adapted,NL:Q:64118470,Meerrijk,regular,available,156678,383858,0,,Y,,Y,,,langshalte,24.00,,,,false,false,true,false,false,true,0.18,3.90,3.90,24.00,1.80,false,true,false,,2.00,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:24:09Z,2015-05-03T22:06:42Z,2018-11-28T16:55:28Z
NL:S:64118470,onstreetBus,2018-01-13T00:00:00Z,Meerrijk,Grasdreef,Eindhoven,,adapted,NL:Q:64118480,Meerrijk,regular,available,156683,383835,0,,Y,,Y,,,langshalte,25.00,,,,false,false,true,false,false,false,0.18,3.90,3.90,25.00,1.50,false,false,false,,1.20,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:24:09Z,2015-05-03T22:06:42Z,2018-11-28T16:55:28Z
NL:S:64118550,onstreetBus,2018-11-15T01:00:00Z,"Park Forum","Park Forum",Eindhoven,,adapted,NL:Q:64118550,"Park Forum",regular,available,155189,383513,0,,N,,N,,,langshalte,18.00,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,,true,false,,false,false,true,false,false,false,false,false,true,,false,0,false,false,false,,2018-11-20T09:56:23Z,2015-05-03T22:06:42Z,2018-11-20T09:56:23Z
NL:S:64118550,onstreetBus,2018-11-15T01:00:00Z,"Park Forum","Park Forum",Eindhoven,,adapted,NL:Q:64118560,"Park Forum",regular,available,155063,383503,0,,N,,N,,,langshalte,18.00,,,,false,false,false,false,false,false,0.12,2.15,2.15,18.00,2.00,false,false,true,1.80,1.00,,true,false,,false,false,true,false,false,true,false,false,true,,false,0,false,false,false,,2018-11-20T09:56:23Z,2015-05-03T22:06:42Z,2018-11-20T09:56:23Z
NL:S:64121135,onstreetBus,2018-01-13T00:00:00Z,"Zwemcentrum Tongelreep","Antoon Coolenlaan",Eindhoven,,adapted,NL:Q:64121135,"Zwemcentrum Tongelreep",regular,available,161356,380898,0,,Y,,Y,,,langshalte,14.00,,,,true,false,true,false,false,true,0.18,3.00,3.00,14.00,1.50,false,false,false,,1.80,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:24:18Z,2015-05-03T22:06:42Z,2018-11-28T16:55:35Z
NL:S:64121135,onstreetBus,2018-01-13T00:00:00Z,"Zwemcentrum Tongelreep","Antoon Coolenlaan",Eindhoven,,adapted,NL:Q:64121145,"Zwemcentrum Tongelreep",regular,available,161384,380879,0,,Y,,Y,,,langshalte,15.00,,,,true,false,true,false,false,false,0.18,2.70,2.70,15.00,1.20,false,true,false,,1.60,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:24:18Z,2015-05-03T22:06:42Z,2018-11-28T16:55:35Z
NL:S:64121250,onstreetBus,2018-01-13T00:00:00Z,HTC/Vijver,,Eindhoven,,adapted,NL:Q:64121250,HTC/Vijver,regular,available,159506,379937,0,,Y,,Y,,,langshalte,22.00,,,,true,false,true,false,false,false,0.18,5.10,5.10,22.00,2.10,false,false,false,,1.20,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:24:20Z,2015-05-03T22:06:42Z,2018-11-28T16:55:36Z
NL:S:64121890,onstreetBus,2018-01-13T00:00:00Z,Floraplein,Leenderweg,Eindhoven,,adapted,NL:Q:64121890,Floraplein,regular,available,162695,380691,0,,N,,N,,,semi-haltehaven,18.00,3.50,,15.00,true,false,false,false,false,false,0.12,2.85,2.85,18.00,1.20,false,false,false,,2.10,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:24:21Z,2015-05-03T22:06:42Z,2018-11-28T16:55:37Z
NL:S:64121890,onstreetBus,2018-01-13T00:00:00Z,Floraplein,Leenderweg,Eindhoven,,adapted,NL:Q:64121900,Floraplein,regular,available,162714,380712,0,,N,,N,,,haltehaven,20.00,3.50,19.00,19.00,true,false,false,false,false,false,0.12,2.75,2.75,20.00,1.00,false,false,false,,2.60,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:24:21Z,2015-05-03T22:06:42Z,2018-11-28T16:55:37Z
NL:S:65100131,onstreetBus,2018-01-13T00:00:00Z,Tivolilaan,Erasmuslaan,Eindhoven,,adapted,NL:Q:65100131,Tivolilaan,regular,available,163312,381710,0,,N,,N,,,langshalte,26.00,,,,true,false,false,false,false,true,0.12,2.85,2.85,26.00,2.10,false,false,false,,2.70,,true,false,,false,false,true,false,false,true,false,false,true,,false,0,false,false,false,,2018-01-19T14:25:59Z,2015-05-03T22:06:43Z,2018-11-28T16:56:33Z
NL:S:65100131,onstreetBus,2018-01-13T00:00:00Z,Tivolilaan,"Sint Petrus Canisiuslaan",Eindhoven,,adapted,NL:Q:65100141,Tivolilaan,regular,available,163294,381707,0,,N,,N,,,haltehaven,15.00,3.00,13.00,7.00,true,false,false,false,false,true,0.12,2.85,2.85,15.00,1.80,false,false,false,,1.65,,true,false,,true,false,true,true,false,true,false,false,false,,false,0,true,false,false,,2018-01-19T14:25:59Z,2015-05-03T22:06:43Z,2018-11-28T16:56:33Z
NL:S:65100190,onstreetBus,2018-01-13T00:00:00Z,"DAF 2",Geldropseweg,Eindhoven,,adapted,NL:Q:65100190,"DAF 2",regular,available,164243,382173,0,,Y,,Y,,,haltehaven,17.00,4.00,12.00,16.00,true,false,true,false,false,false,0.18,1.95,1.95,17.00,1.35,false,false,false,,1.80,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:26:00Z,2015-05-03T22:06:43Z,2018-11-28T16:56:34Z
